Category,Year,King County,Snohomish County
Burglary,1991,234,
Burglary,1991,34.3,4255
Burglary,1991,34.3,0
Burglary,1991,34.3,199
Burglary,1991,34.3,0
Burglary,1991,34.3,89
Burglary,1991,34.3,3.2
Burglary,1991,34.3,59
Burglary,1991,34.3,31.4
Burglary,1991,34.3,
Burglary,1991,34.3,0
Burglary,1991,34.3,
Burglary,1991,34.3,
Burglary,1991,34.3,
Burglary,1991,,4255
Burglary,1991,,0
Burglary,1991,,199
Burglary,1991,,0
Burglary,1991,,89
Burglary,1991,,3.2
Burglary,1991,,59
Burglary,1991,,31.4
Burglary,1991,,
Burglary,1991,,0
Burglary,1991,,
Burglary,1991,,
Burglary,1991,,
Burglary,1991,0,4255
Burglary,1991,0,0
Burglary,1991,0,199
Burglary,1991,0,0
Burglary,1991,0,89
Burglary,1991,0,3.2
Burglary,1991,0,59
Burglary,1991,0,31.4
Burglary,1991,0,
Burglary,1991,0,0
Burglary,1991,0,
Burglary,1991,0,
Burglary,1991,0,
Burglary,1991,,4255
Burglary,1991,,0
Burglary,1991,,199
Burglary,1991,,0
Burglary,1991,,89
Burglary,1991,,3.2
Burglary,1991,,59
Burglary,1991,,31.4
Burglary,1991,,
Burglary,1991,,0
Burglary,1991,,
Burglary,1991,,
Burglary,1991,,
Burglary,1991,,4255
Burglary,1991,,0
Burglary,1991,,199
Burglary,1991,,0
Burglary,1991,,89
Burglary,1991,,3.2
Burglary,1991,,59
Burglary,1991,,31.4
Burglary,1991,,
Burglary,1991,,0
Burglary,1991,,
Burglary,1991,,
Burglary,1991,,
Burglary,1991,,4255
Burglary,1991,,0
Burglary,1991,,199
Burglary,1991,,0
Burglary,1991,,89
Burglary,1991,,3.2
Burglary,1991,,59
Burglary,1991,,31.4
Burglary,1991,,
Burglary,1991,,0
Burglary,1991,,
Burglary,1991,,
Burglary,1991,,
Theft,1991,80685,13448
Theft,1991,80685,0
Theft,1991,80685,1693
Theft,1991,80685,0
Theft,1991,80685,
Theft,1991,80685,0
Theft,1991,0,13448
Theft,1991,0,0
Theft,1991,0,1693
Theft,1991,0,0
Theft,1991,0,
Theft,1991,0,0
Theft,1991,11385,13448
Theft,1991,11385,0
Theft,1991,11385,1693
Theft,1991,11385,0
Theft,1991,11385,
Theft,1991,11385,0
Theft,1991,0,13448
Theft,1991,0,0
Theft,1991,0,1693
Theft,1991,0,0
Theft,1991,0,
Theft,1991,0,0
Theft,1991,,13448
Theft,1991,,0
Theft,1991,,1693
Theft,1991,,0
Theft,1991,,
Theft,1991,,0
Theft,1991,0,13448
Theft,1991,0,0
Theft,1991,0,1693
Theft,1991,0,0
Theft,1991,0,
Theft,1991,0,0
Motor Vehicle Theft,1991,11761,1390
Motor Vehicle Theft,1991,11761,58
Motor Vehicle Theft,1991,11761,0
Motor Vehicle Theft,1991,11761,
Motor Vehicle Theft,1991,560,1390
Motor Vehicle Theft,1991,560,58
Motor Vehicle Theft,1991,560,0
Motor Vehicle Theft,1991,560,
Motor Vehicle Theft,1991,0,1390
Motor Vehicle Theft,1991,0,58
Motor Vehicle Theft,1991,0,0
Motor Vehicle Theft,1991,0,
Motor Vehicle Theft,1991,,1390
Motor Vehicle Theft,1991,,58
Motor Vehicle Theft,1991,,0
Motor Vehicle Theft,1991,,
Total,1991,125770,20538
Total,1991,125770,0
Total,1991,125770,10523
Total,1991,125770,0
Total,1991,125770,1498
Total,1991,125770,804
Total,1991,125770,232
Total,1991,125770,325
Total,1991,125770,
Total,1991,125770,0
Total,1991,125770,
Total,1991,125770,
Total,1991,0,20538
Total,1991,0,0
Total,1991,0,10523
Total,1991,0,0
Total,1991,0,1498
Total,1991,0,804
Total,1991,0,232
Total,1991,0,325
Total,1991,0,
Total,1991,0,0
Total,1991,0,
Total,1991,0,
Total,1991,80792,20538
Total,1991,80792,0
Total,1991,80792,10523
Total,1991,80792,0
Total,1991,80792,1498
Total,1991,80792,804
Total,1991,80792,232
Total,1991,80792,325
Total,1991,80792,
Total,1991,80792,0
Total,1991,80792,
Total,1991,80792,
Total,1991,0,20538
Total,1991,0,0
Total,1991,0,10523
Total,1991,0,0
Total,1991,0,1498
Total,1991,0,804
Total,1991,0,232
Total,1991,0,325
Total,1991,0,
Total,1991,0,0
Total,1991,0,
Total,1991,0,
Total,1991,7235,20538
Total,1991,7235,0
Total,1991,7235,10523
Total,1991,7235,0
Total,1991,7235,1498
Total,1991,7235,804
Total,1991,7235,232
Total,1991,7235,325
Total,1991,7235,
Total,1991,7235,0
Total,1991,7235,
Total,1991,7235,
Total,1991,3134,20538
Total,1991,3134,0
Total,1991,3134,10523
Total,1991,3134,0
Total,1991,3134,1498
Total,1991,3134,804
Total,1991,3134,232
Total,1991,3134,325
Total,1991,3134,
Total,1991,3134,0
Total,1991,3134,
Total,1991,3134,
Total,1991,1188,20538
Total,1991,1188,0
Total,1991,1188,10523
Total,1991,1188,0
Total,1991,1188,1498
Total,1991,1188,804
Total,1991,1188,232
Total,1991,1188,325
Total,1991,1188,
Total,1991,1188,0
Total,1991,1188,
Total,1991,1188,
Total,1991,1575,20538
Total,1991,1575,0
Total,1991,1575,10523
Total,1991,1575,0
Total,1991,1575,1498
Total,1991,1575,804
Total,1991,1575,232
Total,1991,1575,325
Total,1991,1575,
Total,1991,1575,0
Total,1991,1575,
Total,1991,1575,
Total,1991,,20538
Total,1991,,0
Total,1991,,10523
Total,1991,,0
Total,1991,,1498
Total,1991,,804
Total,1991,,232
Total,1991,,325
Total,1991,,
Total,1991,,0
Total,1991,,
Total,1991,,
Total,1991,0,20538
Total,1991,0,0
Total,1991,0,10523
Total,1991,0,0
Total,1991,0,1498
Total,1991,0,804
Total,1991,0,232
Total,1991,0,325
Total,1991,0,
Total,1991,0,0
Total,1991,0,
Total,1991,0,
Total,1991,,20538
Total,1991,,0
Total,1991,,10523
Total,1991,,0
Total,1991,,1498
Total,1991,,804
Total,1991,,232
Total,1991,,325
Total,1991,,
Total,1991,,0
Total,1991,,
Total,1991,,
Total,1991,,20538
Total,1991,,0
Total,1991,,10523
Total,1991,,0
Total,1991,,1498
Total,1991,,804
Total,1991,,232
Total,1991,,325
Total,1991,,
Total,1991,,0
Total,1991,,
Total,1991,,
"Reported NIBRS Crimes - Washington Association of
Sheriffs and Police Chiefs",1991,,
Manslaughter,1991,0,0
Manslaughter,1991,0,0
Manslaughter,1991,0,2
Manslaughter,1991,0,3
Manslaughter,1991,0,6
Manslaughter,1991,0,32.5
Manslaughter,1991,0,0
Manslaughter,1991,0,0
Manslaughter,1991,0,0
Manslaughter,1991,0,2
Manslaughter,1991,0,3
Manslaughter,1991,0,6
Manslaughter,1991,0,32.5
Manslaughter,1991,0,0
Manslaughter,1991,4,0
Manslaughter,1991,4,0
Manslaughter,1991,4,2
Manslaughter,1991,4,3
Manslaughter,1991,4,6
Manslaughter,1991,4,32.5
Manslaughter,1991,4,0
Manslaughter,1991,9.7,0
Manslaughter,1991,9.7,0
Manslaughter,1991,9.7,2
Manslaughter,1991,9.7,3
Manslaughter,1991,9.7,6
Manslaughter,1991,9.7,32.5
Manslaughter,1991,9.7,0
Manslaughter,1991,18,0
Manslaughter,1991,18,0
Manslaughter,1991,18,2
Manslaughter,1991,18,3
Manslaughter,1991,18,6
Manslaughter,1991,18,32.5
Manslaughter,1991,18,0
Manslaughter,1991,29.3,0
Manslaughter,1991,29.3,0
Manslaughter,1991,29.3,2
Manslaughter,1991,29.3,3
Manslaughter,1991,29.3,6
Manslaughter,1991,29.3,32.5
Manslaughter,1991,29.3,0
Manslaughter,1991,0,0
Manslaughter,1991,0,0
Manslaughter,1991,0,2
Manslaughter,1991,0,3
Manslaughter,1991,0,6
Manslaughter,1991,0,32.5
Manslaughter,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Non Forcible Sex,1991,0,0
Assault,1991,0,0
Assault,1991,0,0
Assault,1991,0,161
Assault,1991,0,95
Assault,1991,0,4.6
Assault,1991,0,36
Assault,1991,0,24
Assault,1991,0,0
Assault,1991,0,
Assault,1991,0,
Assault,1991,0,
Assault,1991,0,0
Assault,1991,0,0
Assault,1991,0,161
Assault,1991,0,95
Assault,1991,0,4.6
Assault,1991,0,36
Assault,1991,0,24
Assault,1991,0,0
Assault,1991,0,
Assault,1991,0,
Assault,1991,0,
Assault,1991,627,0
Assault,1991,627,0
Assault,1991,627,161
Assault,1991,627,95
Assault,1991,627,4.6
Assault,1991,627,36
Assault,1991,627,24
Assault,1991,627,0
Assault,1991,627,
Assault,1991,627,
Assault,1991,627,
Assault,1991,274,0
Assault,1991,274,0
Assault,1991,274,161
Assault,1991,274,95
Assault,1991,274,4.6
Assault,1991,274,36
Assault,1991,274,24
Assault,1991,274,0
Assault,1991,274,
Assault,1991,274,
Assault,1991,274,
Assault,1991,4.7,0
Assault,1991,4.7,0
Assault,1991,4.7,161
Assault,1991,4.7,95
Assault,1991,4.7,4.6
Assault,1991,4.7,36
Assault,1991,4.7,24
Assault,1991,4.7,0
Assault,1991,4.7,
Assault,1991,4.7,
Assault,1991,4.7,
Assault,1991,145,0
Assault,1991,145,0
Assault,1991,145,161
Assault,1991,145,95
Assault,1991,145,4.6
Assault,1991,145,36
Assault,1991,145,24
Assault,1991,145,0
Assault,1991,145,
Assault,1991,145,
Assault,1991,145,
Assault,1991,40.7,0
Assault,1991,40.7,0
Assault,1991,40.7,161
Assault,1991,40.7,95
Assault,1991,40.7,4.6
Assault,1991,40.7,36
Assault,1991,40.7,24
Assault,1991,40.7,0
Assault,1991,40.7,
Assault,1991,40.7,
Assault,1991,40.7,
Assault,1991,0,0
Assault,1991,0,0
Assault,1991,0,161
Assault,1991,0,95
Assault,1991,0,4.6
Assault,1991,0,36
Assault,1991,0,24
Assault,1991,0,0
Assault,1991,0,
Assault,1991,0,
Assault,1991,0,
Assault,1991,,0
Assault,1991,,0
Assault,1991,,161
Assault,1991,,95
Assault,1991,,4.6
Assault,1991,,36
Assault,1991,,24
Assault,1991,,0
Assault,1991,,
Assault,1991,,
Assault,1991,,
Assault,1991,,0
Assault,1991,,0
Assault,1991,,161
Assault,1991,,95
Assault,1991,,4.6
Assault,1991,,36
Assault,1991,,24
Assault,1991,,0
Assault,1991,,
Assault,1991,,
Assault,1991,,
Assault,1991,,0
Assault,1991,,0
Assault,1991,,161
Assault,1991,,95
Assault,1991,,4.6
Assault,1991,,36
Assault,1991,,24
Assault,1991,,0
Assault,1991,,
Assault,1991,,
Assault,1991,,
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,0
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,0,
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,0
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,
Kidnapping_Abduction,1991,,
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
Human Trafficking,1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
"Viol. of No
Contact_Protection Order",1991,0,0
Person Crime Total,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Extortion_Blackmail,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Counterfeiting_Forgery,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Destruction of Property,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Bribery,1991,0,0
Property Crime Total,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Drug Violations,1991,0,0
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,0
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,0,
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,0
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,
Weapons Law Violations,1991,,
Gambling Violations,1991,0,0
Gambling Violations,1991,0,0
Gambling Violations,1991,0,0
Gambling Violations,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Animal Cruelty,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Pornography,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Prostitution,1991,0,0
Society Crime Total,1991,0,0
"Adult Arrests - SRS - Washington Association of Sheriffs
and Police Chiefs",1991,,
Drug Crimes,1991,4751,181
Drug Crimes,1991,4751,390
Drug Crimes,1991,4751,192
Drug Crimes,1991,4751,2.6
Drug Crimes,1991,4751,69
Drug Crimes,1991,4751,31.7
Drug Crimes,1991,4751,
Drug Crimes,1991,4751,
Drug Crimes,1991,4751,
Drug Crimes,1991,4751,
Drug Crimes,1991,2638,181
Drug Crimes,1991,2638,390
Drug Crimes,1991,2638,192
Drug Crimes,1991,2638,2.6
Drug Crimes,1991,2638,69
Drug Crimes,1991,2638,31.7
Drug Crimes,1991,2638,
Drug Crimes,1991,2638,
Drug Crimes,1991,2638,
Drug Crimes,1991,2638,
Drug Crimes,1991,1088,181
Drug Crimes,1991,1088,390
Drug Crimes,1991,1088,192
Drug Crimes,1991,1088,2.6
Drug Crimes,1991,1088,69
Drug Crimes,1991,1088,31.7
Drug Crimes,1991,1088,
Drug Crimes,1991,1088,
Drug Crimes,1991,1088,
Drug Crimes,1991,1088,
Drug Crimes,1991,3.1,181
Drug Crimes,1991,3.1,390
Drug Crimes,1991,3.1,192
Drug Crimes,1991,3.1,2.6
Drug Crimes,1991,3.1,69
Drug Crimes,1991,3.1,31.7
Drug Crimes,1991,3.1,
Drug Crimes,1991,3.1,
Drug Crimes,1991,3.1,
Drug Crimes,1991,3.1,
Drug Crimes,1991,664,181
Drug Crimes,1991,664,390
Drug Crimes,1991,664,192
Drug Crimes,1991,664,2.6
Drug Crimes,1991,664,69
Drug Crimes,1991,664,31.7
Drug Crimes,1991,664,
Drug Crimes,1991,664,
Drug Crimes,1991,664,
Drug Crimes,1991,664,
Drug Crimes,1991,29.1,181
Drug Crimes,1991,29.1,390
Drug Crimes,1991,29.1,192
Drug Crimes,1991,29.1,2.6
Drug Crimes,1991,29.1,69
Drug Crimes,1991,29.1,31.7
Drug Crimes,1991,29.1,
Drug Crimes,1991,29.1,
Drug Crimes,1991,29.1,
Drug Crimes,1991,29.1,
Drug Crimes,1991,,181
Drug Crimes,1991,,390
Drug Crimes,1991,,192
Drug Crimes,1991,,2.6
Drug Crimes,1991,,69
Drug Crimes,1991,,31.7
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,181
Drug Crimes,1991,,390
Drug Crimes,1991,,192
Drug Crimes,1991,,2.6
Drug Crimes,1991,,69
Drug Crimes,1991,,31.7
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,181
Drug Crimes,1991,,390
Drug Crimes,1991,,192
Drug Crimes,1991,,2.6
Drug Crimes,1991,,69
Drug Crimes,1991,,31.7
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,181
Drug Crimes,1991,,390
Drug Crimes,1991,,192
Drug Crimes,1991,,2.6
Drug Crimes,1991,,69
Drug Crimes,1991,,31.7
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Drug Crimes,1991,,
Other Crimes,1991,59506,7803
Other Crimes,1991,59506,50
Other Crimes,1991,59506,2.3
Other Crimes,1991,59506,14
Other Crimes,1991,59506,17.9
Other Crimes,1991,203,7803
Other Crimes,1991,203,50
Other Crimes,1991,203,2.3
Other Crimes,1991,203,14
Other Crimes,1991,203,17.9
Other Crimes,1991,1.9,7803
Other Crimes,1991,1.9,50
Other Crimes,1991,1.9,2.3
Other Crimes,1991,1.9,14
Other Crimes,1991,1.9,17.9
Other Crimes,1991,21,7803
Other Crimes,1991,21,50
Other Crimes,1991,21,2.3
Other Crimes,1991,21,14
Other Crimes,1991,21,17.9
Other Crimes,1991,21.8,7803
Other Crimes,1991,21.8,50
Other Crimes,1991,21.8,2.3
Other Crimes,1991,21.8,14
Other Crimes,1991,21.8,17.9
"Adult Arrests - NIBRS - Washington Association of
Sheriffs and Police Chiefs",1991,,
Hacking_Computer Invasion,1991,0,0
Hacking_Computer Invasion,1991,0,0
Hacking_Computer Invasion,1991,0,0
Hacking_Computer Invasion,1991,0,0
Group B Offenses,1991,0,0
Group B Offenses,1991,0,0
Group B Offenses,1991,0,0
Group B Offenses,1991,0,0
"Superior Court Filings - Office of the Administrator for the
Courts",1991,,
Homicide,1991,79,10
Homicide,1991,79,
Homicide,1991,79,
Homicide,1991,79,
Homicide,1991,,10
Homicide,1991,,
Homicide,1991,,
Homicide,1991,,
Homicide,1991,,10
Homicide,1991,,
Homicide,1991,,
Homicide,1991,,
Homicide,1991,,10
Homicide,1991,,
Homicide,1991,,
Homicide,1991,,
Sex Crimes,1991,432,172
Sex Crimes,1991,432,36
Sex Crimes,1991,432,3.6
Sex Crimes,1991,432,57
Sex Crimes,1991,432,73.6
Sex Crimes,1991,432,
Sex Crimes,1991,432,
Sex Crimes,1991,432,
Sex Crimes,1991,98,172
Sex Crimes,1991,98,36
Sex Crimes,1991,98,3.6
Sex Crimes,1991,98,57
Sex Crimes,1991,98,73.6
Sex Crimes,1991,98,
Sex Crimes,1991,98,
Sex Crimes,1991,98,
Sex Crimes,1991,5.6,172
Sex Crimes,1991,5.6,36
Sex Crimes,1991,5.6,3.6
Sex Crimes,1991,5.6,57
Sex Crimes,1991,5.6,73.6
Sex Crimes,1991,5.6,
Sex Crimes,1991,5.6,
Sex Crimes,1991,5.6,
Sex Crimes,1991,162,172
Sex Crimes,1991,162,36
Sex Crimes,1991,162,3.6
Sex Crimes,1991,162,57
Sex Crimes,1991,162,73.6
Sex Crimes,1991,162,
Sex Crimes,1991,162,
Sex Crimes,1991,162,
Sex Crimes,1991,71.8,172
Sex Crimes,1991,71.8,36
Sex Crimes,1991,71.8,3.6
Sex Crimes,1991,71.8,57
Sex Crimes,1991,71.8,73.6
Sex Crimes,1991,71.8,
Sex Crimes,1991,71.8,
Sex Crimes,1991,71.8,
Sex Crimes,1991,,172
Sex Crimes,1991,,36
Sex Crimes,1991,,3.6
Sex Crimes,1991,,57
Sex Crimes,1991,,73.6
Sex Crimes,1991,,
Sex Crimes,1991,,
Sex Crimes,1991,,
Sex Crimes,1991,,172
Sex Crimes,1991,,36
Sex Crimes,1991,,3.6
Sex Crimes,1991,,57
Sex Crimes,1991,,73.6
Sex Crimes,1991,,
Sex Crimes,1991,,
Sex Crimes,1991,,
Sex Crimes,1991,,172
Sex Crimes,1991,,36
Sex Crimes,1991,,3.6
Sex Crimes,1991,,57
Sex Crimes,1991,,73.6
Sex Crimes,1991,,
Sex Crimes,1991,,
Sex Crimes,1991,,
Property Crimes,1991,2319,527
Other Felonies,1991,822,172
"Jail Average Daily Populations (ADP) - Washington
Association of Sheriffs and Police Chiefs",1991,,
Rated Capacity,1991,1623,373
Pre-trial ADP,1991,994,236
Post-trial ADP,1991,526,190
Other ADP,1991,223,64
Total ADP,1991,1743,490
Felony Jail Sentences - Caseload Forecast Council,1991,,
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Fiscal   Year,1991,1991,1991
Other Property Crimes,1991,1098,332
Other Property Crimes,1991,1098,2.2
Other Property Crimes,1991,1098,50
Other Property Crimes,1991,1098,19.2
Other Property Crimes,1991,1098,
Other Property Crimes,1991,1098,
Other Property Crimes,1991,1098,
Other Property Crimes,1991,2.6,332
Other Property Crimes,1991,2.6,2.2
Other Property Crimes,1991,2.6,50
Other Property Crimes,1991,2.6,19.2
Other Property Crimes,1991,2.6,
Other Property Crimes,1991,2.6,
Other Property Crimes,1991,2.6,
Other Property Crimes,1991,176,332
Other Property Crimes,1991,176,2.2
Other Property Crimes,1991,176,50
Other Property Crimes,1991,176,19.2
Other Property Crimes,1991,176,
Other Property Crimes,1991,176,
Other Property Crimes,1991,176,
Other Property Crimes,1991,19.9,332
Other Property Crimes,1991,19.9,2.2
Other Property Crimes,1991,19.9,50
Other Property Crimes,1991,19.9,19.2
Other Property Crimes,1991,19.9,
Other Property Crimes,1991,19.9,
Other Property Crimes,1991,19.9,
Other Property Crimes,1991,,332
Other Property Crimes,1991,,2.2
Other Property Crimes,1991,,50
Other Property Crimes,1991,,19.2
Other Property Crimes,1991,,
Other Property Crimes,1991,,
Other Property Crimes,1991,,
Other Property Crimes,1991,,332
Other Property Crimes,1991,,2.2
Other Property Crimes,1991,,50
Other Property Crimes,1991,,19.2
Other Property Crimes,1991,,
Other Property Crimes,1991,,
Other Property Crimes,1991,,
Other Property Crimes,1991,,332
Other Property Crimes,1991,,2.2
Other Property Crimes,1991,,50
